REFSEQ	SYMBOL
NM_000717	CA4
NM_020166	MCCC1
NM_001167987	INCA1
NM_003096	SNRPG
NM_003808	TNFSF13
NM_001198623	TNFSF13
NM_001317171	SNRPG
NM_032130	FAM186B
NM_001317165	SNRPG
NM_001317167	SNRPG
NM_001286740	UBL7
NM_001014838	CUTA
NM_001080824	TRABD2A
NM_017711	GDPD2
NM_001277053	TRABD2A
NM_001014840	CUTA
NM_001025194	CES1
NM_001266	CES1
NM_001171192	GDPD2
NM_015921	CUTA
NM_001803	CD52
NM_001014837	CUTA
NM_002003	FCN1
NM_001171193	GDPD2
NM_001025195	CES1
NM_001014433	CUTA
NM_001171191	GDPD2
NM_021192	HOXD11
NM_001256946	FAAP20
NM_001306083	CASP10
NM_015667	SPATA31A7
NM_020121	UGGT2
NM_001145196	SPATA31A6
NM_016039	RTRAF
NM_001083124	SPATA31A3
NM_001085452	SPATA31A1
NM_001302082	BEND5
NM_005423	TFF2
NM_173628	DNAH17
NM_007076	FICD
NM_001113541	SPATA31A5
NM_001278665	ZNF254
NM_001201478	EIF2D
NM_012385	NUPR1
NM_001042483	NUPR1
NM_001145664	RFX8
NM_001134877	TEDC1
NM_033223	GABRG3
NM_001145312	ETV3
NM_001134876	TEDC1
NM_001134875	TEDC1
NM_001323629	HAUS2
NM_018396	METTL2B
NM_001198983	TEDC1
NM_001271825	SERPINB6
NM_001136201	ISOC2
NM_001271822	SERPINB6
NM_001039848	GPX4
NM_004568	SERPINB6
NM_006770	MARCO
NM_001261466	ADAM15
NM_139178	ALKBH3
NM_001195291	SERPINB6
NM_001297699	SERPINB6
NM_153219	ZNF524
NM_001039847	GPX4
NM_001271824	SERPINB6
NM_001136202	ISOC2
NM_001145112	PATL2
NM_001271823	SERPINB6
NM_024710	ISOC2
NM_001297700	SERPINB6
NM_001085481	MAP1LC3B2
NM_001291815	HMCN2
NM_018937	PCDHB3
NM_173618	INO80E
NM_001201372	CCDC136
NM_214710	PRSS57
NM_001272095	STX4
NM_001304562	INO80E
NM_203423	LOC389199
NM_006304	SEM1
NM_022742	CCDC136
NM_004604	STX4
NM_138612	HAS3
NM_006341	MAD2L2
NM_001168323	CD300LG
NM_001308209	PRSS57
NM_001272096	STX4
NM_006634	VAMP5
NM_001127258	HHIPL1
NM_001168322	CD300LG
NM_004135	IDH3G
NM_203472	SELENOS
NM_198723	TCEA2
NM_003195	TCEA2
NM_198512	DGAT2L6
NM_017870	TMEM132A
NM_178031	TMEM132A
NM_001080830	PRAMEF12
NM_001012662	SLC3A2
NM_023019	DCTN1
NM_006440	TXNRD2
NM_001243727	TEX264
NM_001122848	SLC6A12
NM_001190836	DCTN1
NM_000537	REN
NM_003260	TLE2
NM_148961	OTOS
NM_001243725	TEX264
NM_003044	SLC6A12
NM_001319113	RBM42
NM_001122847	SLC6A12
NM_005823	MSLN
NM_001243726	TEX264
NM_001315494	MYMX
NM_001300971	TBCB
NM_001013251	SLC3A2
NM_001281	TBCB
NM_001177355	MSLN
NM_001278195	TEX264
NM_024321	RBM42
NM_001135041	DCTN1
NM_020427	SLURP1
NM_002394	SLC3A2
NM_015926	TEX264
NM_001144762	TLE2
NM_004082	DCTN1
NM_001300846	TLE2
NM_013404	MSLN
NM_013397	PRICKLE4
NM_001190837	DCTN1
NM_001321827	NIBAN3
NM_001206931	SLC6A12
NM_004541	NDUFA1
NM_001098524	NIBAN3
NM_001012664	SLC3A2
NM_001135040	DCTN1
NM_001129884	TEX264
NM_001144761	TLE2
NM_020950	KIAA1614
NM_001176	ARHGDIG
NM_001077506	TAC4
NM_001167902	PGPEP1L
NM_052813	CARD9
NM_003335	UBA7
NM_001077504	TAC4
NM_001077505	TAC4
NM_170685	TAC4
NM_001039999	FAM83G
NM_001077503	TAC4
NM_001102612	PGPEP1L
NM_015037	ZSWIM8
NM_176811	NLRP8
NM_173554	CABCOCO1
NM_012456	TIMM10
NM_005360	MAF
NM_001284271	ASCC3
NM_001130015	ANKRD33
NM_018060	IARS2
NM_001304460	ANKRD33
NM_032965	CCL15
NM_182608	ANKRD33
NM_001242487	ZSWIM8
NM_001304459	ANKRD33
NM_001256014	PSMC3IP
NM_001290131	PHF12
NM_001317000	NLRP8
NM_001318185	ITGAD
NM_005353	ITGAD
NM_014037	SLC6A16
NM_001256016	PSMC3IP
NM_004373	COX6A1
NM_013290	PSMC3IP
NM_016556	PSMC3IP
NM_001256015	PSMC3IP
NM_033195	LDHAL6B
NM_173479	WDR88
NM_001130964	PLCD1
NM_006225	PLCD1
NM_001001520	HDGFL2
NM_002191	INHA
NM_153710	STKLD1
NM_032631	HDGFL2
NM_000518	HBB
NM_175918	CRIPAK
NM_001283060	CCDC198
NM_001031703	ELP6
NM_001006666	APOBEC3F
NM_001109809	ZFP57
NM_001287754	TRAF3IP3
NM_000174	GP9
NM_001271168	PCED1A
NM_001271876	ESR2
NM_022760	PCED1A
NM_013356	SLC16A8
NM_020187	HMCES
NM_001256460	INTS11
NM_001006109	HMCES
NM_001256463	INTS11
NM_001256462	INTS11
NM_001256456	INTS11
NM_017871	INTS11
NM_001085386	NFE4
NM_002276	KRT19
NM_001304566	APOBEC1
NM_001256964	CCDC51
NM_024661	CCDC51
NM_001291956	CDH18
NM_001256969	CCDC51
NM_001256965	CCDC51
NM_001025290	DPPA5
NM_004934	CDH18
NM_001256966	CCDC51
NM_001644	APOBEC1
NM_001317335	CFD
NM_005889	APOBEC1
NM_001256967	CCDC51
NM_001256968	CCDC51
NM_201262	DNAJC12
NM_020677	NMRAL1
NM_001207037	ETV7
NM_001145023	SCRN2
NM_001129727	PLEKHG4
NM_001207040	ETV7
NM_001305141	NMRAL1
NM_001129729	PLEKHG4
NM_138403	MYL10
NM_001129731	PLEKHG4
NM_006819	STIP1
NM_001207038	ETV7
NM_001282653	STIP1
NM_002624	PFDN5
NM_001129728	PLEKHG4
NM_001207036	ETV7
NM_001207041	ETV7
NM_001305142	NMRAL1
NM_145897	PFDN5
NM_016135	ETV7
NM_001145636	ARMH1
NM_022825	PORCN
NM_001288724	NFKB2
NM_001142854	SPATC1L
NM_032261	SPATC1L
NM_001322935	NFKB2
NM_144626	TMEM125
NM_002502	NFKB2
NM_203473	PORCN
NM_203475	PORCN
NM_001322934	NFKB2
NM_001261403	NFKB2
NM_203474	PORCN
NM_001310124	BHMG1
NM_001322244	TEX51
NM_001287529	MFSD12
NM_001077494	NFKB2
NM_006354	TADA3
NM_001282766	POLR1E
NM_022490	POLR1E
NM_001319225	DHRS3
NM_001190182	CCDC17
NM_001114938	CCDC17
NM_001242307	PITRM1
NM_001324370	DHRS3
NM_017518	HAUS7
NM_014889	PITRM1
NM_001044369	DIPK1C
NM_001242309	PITRM1
NM_001278270	TADA3
NM_001168364	KRTCAP3
NM_001145724	HOMER3
NM_001161330	SSH1
NM_001301820	ARMC5
NM_001271007	CENPX
NM_024650	C11orf80
NM_001256701	STPG3
NM_021235	EPS15L1
NM_001145721	HOMER3
NM_001258375	EPS15L1
NM_002831	PTPN6
NM_182905	WASHC1
NM_001105247	ARMC5
NM_004278	PIGL
NM_004838	HOMER3
NM_000727	CACNG1
NM_001302084	C11orf80
NM_001288767	ARMC5
NM_015311	OBSL1
NM_001271006	CENPX
NM_004493	HSD17B10
NM_001161331	SSH1
NM_199183	PRSS45P
NM_001037811	HSD17B10
NM_001080524	C16orf90
NM_001166240	CGREF1
NM_000679	ADRA1B
NM_080548	PTPN6
NM_144998	CENPX
NM_001004353	STPG3
NM_001301324	CGREF1
NM_001145722	HOMER3
NM_013265	VPS51
NM_002458	MUC5B
NM_032527	ZGPAT
NM_001195653	ZGPAT
NM_181485	ZGPAT
NM_019112	ABCA7
NM_001083113	ZGPAT
NM_031290	CCDC70
NM_001195654	ZGPAT
NM_001080522	CC2D2A
NM_182704	SELENOV
NM_001322212	RMDN2
NM_144713	RMDN2
NM_001290222	NQO2
NM_024736	GSDMD
NM_001318940	NQO2
NM_001166237	GSDMD
NM_006303	AIMP2
NM_000904	NQO2
NM_001290221	NQO2
NM_024096	DCTPP1
NM_147168	C9orf24
NM_013335	GMPPA
NM_001127711	TMEM14B
NM_205847	GMPPA
NM_152492	CCDC27
NM_001286484	TMEM14B
NM_001286606	CRACR2B
NM_030969	TMEM14B
NM_001005241	OR4N4
NM_001079807	PGA3
NM_014224	PGA5
NM_001191055	ERVV-2
NM_001079808	PGA4
NM_014170	GTPBP8
NM_201651	SLC28A1
NM_138485	GTPBP8
NM_001242354	ODF2
NM_153436	ODF2
NM_153439	ODF2
NM_153432	ODF2
NM_153440	ODF2
NM_153437	ODF2
NM_015973	GAL
NM_001260504	STK31
NM_001300853	CDKL3
NM_001002923	IGFL4
NM_032944	STK31
NM_031414	STK31
NM_001260505	STK31
NM_138617	RHCE
NM_020485	RHCE
NM_007255	B4GALT7
NM_138618	RHCE
NM_001828	CLC
NM_138616	RHCE
NM_001039724	NOSTRIN
NM_001177413	RPS27A
NM_001128853	SRRT
NM_052946	NOSTRIN
NM_001128852	SRRT
NM_001171631	NOSTRIN
NM_002954	RPS27A
NM_001128854	SRRT
NM_001171632	NOSTRIN
NM_015908	SRRT
NM_001135592	RPS27A
NM_001286585	CDIPT
NM_001318222	AHSP
NM_001318221	AHSP
NM_001286586	CDIPT
NM_006319	CDIPT
NM_016633	AHSP
NM_173474	NTAN1
NM_001270767	NTAN1
NM_001270780	GZMH
NM_004918	TCL1B
NM_203400	RPRML
NM_182632	SLC6A18
NM_001270766	NTAN1
NM_001136503	SMIM24
NM_001270781	GZMH
NM_000552	VWF
NM_031430	RILP
NM_033423	GZMH
NM_001281769	ZMYND8
NM_004378	CRABP1
NM_001282946	PMPCA
NM_001282944	PMPCA
NM_000400	ERCC2
NM_021134	MRPL23
NM_001916	CYC1
NM_181882	PRX
NM_015160	PMPCA
NM_014621	HOXD4
NM_001287249	D2HGDH
NM_001004312	RTP2
NM_024933	ANKRD53
NM_001321417	USHBP1
NM_031941	USHBP1
NM_152783	D2HGDH
NM_001297703	USHBP1
NM_004123	GIP
NM_013975	LIG3
NM_001033053	NLRP1
NM_018285	IMP3
NM_002856	NECTIN2
NM_003312	TST
NM_018964	SLC37A1
NM_001320537	SLC37A1
NM_001031850	PSG6
NM_173849	GSC
NM_001286696	ZNF79
NM_145059	FCSK
NM_007135	ZNF79
NM_001286698	ZNF79
NM_001286697	ZNF79
NM_001322260	ZNF79
NM_001291656	ARMC9
NM_025139	ARMC9
NM_001136036	ZNF692
NM_001297743	NLRP11
NM_001779	CD58
NM_145007	NLRP11
NM_138437	GPRASP2
NM_001184874	GPRASP2
NM_001184876	GPRASP2
NM_003937	KYNU
NM_001199241	KYNU
NM_001031722	ATAT1
NM_001193328	ZNF692
NM_017865	ZNF692
NM_004939	DDX1
NM_006086	TUBB3
NM_001318202	FHOD1
NM_001184875	GPRASP2
NM_001199818	ARMCX5-GPRASP2
NM_004131	GZMB
NM_182589	HTR3E
NM_001256614	HTR3E
NM_001318814	TTC9C
NM_173810	TTC9C
NM_001318816	TTC9C
NM_001318813	TTC9C
NM_001256613	HTR3E
NM_198313	HTR3E
NM_001318815	TTC9C
NM_198314	HTR3E
NM_019029	CPVL
NM_031311	CPVL
NM_032639	PLEKHA8
NM_006285	TESK1
NM_002280	KRT35
NM_001015879	AURKC
NM_183045	RNF6
NM_006545	NPRL2
NM_001317	CSH1
NM_030824	ZNF442
NM_003160	AURKC
NM_001318230	TESK1
NM_001015878	AURKC
NM_001007467	SFI1
NM_003357	SCGB1A1
NM_004204	PIGQ
NM_001320646	U2AF1L5
NM_206898	MRAP
NM_001025203	U2AF1
NM_001098479	HLA-F
NM_005949	MT1F
NM_138451	IQCD
NM_001271956	TPGS2
NM_001398	ECH1
NM_052838	SEPTIN1
NM_001203262	NDUFC2-KCTD14
NM_001321091	GPS1
NM_001321089	GPS1
NM_015909	NBAS
NM_212492	GPS1
NM_001321093	GPS1
NM_001301272	MT1F
NM_001321092	GPS1
NM_001203261	NDUFC2-KCTD14
NM_001321090	GPS1
NM_004127	GPS1
NM_017838	NHP2
NM_000773	CYP2E1
NM_015969	MRPS17
NM_018648	NOP10
NM_183062	PRSS38
NM_006442	DRAP1
NM_213607	CCDC103
NM_006143	GPR19
NM_001258396	CCDC103
NM_001359	DECR1
NM_005689	ABCB6
NM_018942	HMX1
NM_001258395	CCDC103
NM_018622	PARL
NM_004208	AIFM1
NM_001324437	PARL
NM_001282305	STK25
NM_014364	GAPDHS
NM_018460	ARHGAP15
NM_001284241	CCSER2
NM_181718	ASPHD1
NM_182523	CMC1
NM_001282307	STK25
NM_014483	RBMS3
NM_001084392	DDT
NM_198285	WDR86
NM_145812	AIFM1
NM_001320488	TRABD
NM_001282308	STK25
NM_001293083	FER1L5
NM_001324436	PARL
NM_001282306	STK25
NM_001130846	AIFM1
NM_001271980	STK25
NM_001271979	STK25
NM_006374	STK25
NM_005608	PTPRCAP
NM_001271978	STK25
NM_001177712	RBMS3
NM_001037639	PARL
NM_001171906	NUDT16
NM_033063	MAP6
NM_001042427	C10orf53
NM_031294	DRC3
NM_001130090	DRC3
NM_022743	SMYD3
NM_206948	TRPM3
NM_138939	CD200R1
NM_138940	CD200R1
NM_001007470	TRPM3
NM_017584	MIOX
NM_021004	DHRS4
NM_001282989	DHRS4
NM_001282988	DHRS4
NM_001277864	DHRS4L1
NM_001282990	DHRS4
NM_001282987	DHRS4
NM_001282991	DHRS4
NM_014222	NDUFA8
NM_020192	YAE1
NM_001206985	METTL23
NM_001206984	METTL23
NM_001129820	SLFN14
NM_001206986	METTL23
NM_001007540	CDHR4
NM_001302704	METTL23
NM_001080510	METTL23
NM_001302703	METTL23
NM_001159707	BTNL8
NM_001159710	BTNL8
NM_001206987	METTL23
NM_001302705	METTL23
NM_001159709	BTNL8
NM_001048205	REC8
NM_001446	FABP7
NM_001206983	METTL23
NM_001319042	FABP7
NM_001040462	BTNL8
NM_145080	NSMCE1
NM_001141947	CCDC66
NM_001184699	CPXM1
NM_014018	MRPS28
NM_001217	CA11
NM_000098	CPT2
NM_001767	CD2
NM_004628	XPC
NM_000590	IL9
NM_001012506	CCDC66
NM_003172	SURF1
NM_004260	RECQL4
NM_016263	FZR1
NM_018256	WDR12
NM_001195267	SSC5D
NM_001280787	SURF1
NM_001278502	C1orf195
NM_022436	ABCG5
NM_001136198	FZR1
NM_001128179	NPHP1
NM_001128178	NPHP1
NM_000272	NPHP1
NM_213656	KRT39
NM_006014	LAGE3
NM_207181	NPHP1
NM_005577	LPA
NM_003857	GALR2
NM_001304797	CCDC134
NM_016582	SLC15A3
NM_005583	LYL1
NM_000213	ITGB4
NM_024821	CCDC134
NM_001039846	IZUMO4
NM_001321368	CD99
NM_145288	ZNF296
NM_001321369	CD99
NM_001122898	CD99
NM_001031735	IZUMO4
NM_130770	HTR3C
NM_006652	SPINT3
NM_002414	CD99
NM_001321370	CD99
NM_001271183	TRO
NM_080869	WFDC12
NM_001033873	SMAGP
NM_001039705	TRO
NM_001031628	SMAGP
NM_001271184	TRO
NM_006397	RNASEH2A
NM_030785	RSPH6A
NM_130781	RAB24
NM_003284	TNP1
NM_178351	LCE1C
NM_175878	XKR3
NM_001276331	LCE1C
NM_001318251	XKR3
NM_001080474	C2orf78
NM_007267	TMC6
NM_018296	LRRC36
NM_001321185	TMC6
NM_024031	PRR14
NM_001170538	DZIP1L
NM_006755	TALDO1
NM_001320464	PRR14
NM_001127198	TMC6
NM_001161575	LRRC36
NM_032627	SSBP4
NM_001009998	SSBP4
NM_030812	ACTL8
NM_001287426	UPP1
NM_001287428	UPP1
NM_003364	UPP1
NM_001287430	UPP1
NM_001287429	UPP1
NM_001242929	ANKS3
NM_001324129	ANKS3
NM_001324130	ANKS3
NM_001270960	NOSIP
NM_015953	NOSIP
NM_133450	ANKS3
NM_022047	DEF6
NM_001291366	PERM1
NM_001291367	PERM1
NM_001198897	ACY1
NM_001198895	ACY1
NM_001198896	ACY1
NM_001198898	ACY1
NM_178435	LCE3E
NM_001316331	ABHD14A-ACY1
NM_001146173	SLAMF9
NM_178840	SRARP
NM_000666	ACY1
NM_203293	TRIM7
NM_001080489	GLOD5
NM_198525	KIF7
NM_145870	GSTZ1
NM_001166436	ITIH1
NM_024070	PVRIG
NM_203296	TRIM7
NM_177987	TUBB8
NM_002215	ITIH1
NM_001304968	TSGA13
NM_015014	RBM34
NM_203294	TRIM7
NM_145871	GSTZ1
NM_052933	TSGA13
NM_001284260	WDR86
NM_001098537	PNPLA7
NM_001284262	WDR86
NM_203297	TRIM7
NM_152286	PNPLA7
NM_001312660	GSTZ1
NM_001166435	ITIH1
NM_001099788	ICAM2
NM_001322221	DHX8
NM_001099786	ICAM2
NM_000873	ICAM2
NM_147184	TP53I3
NM_001322217	DHX8
NM_001099789	ICAM2
NM_001206802	TP53I3
NM_004941	DHX8
NM_004881	TP53I3
NM_001099787	ICAM2
NM_001322216	DHX8
NM_174905	FAM98C
NM_152304	RAB42
NM_001193343	MRPS18A
NM_130902	COX7B2
NM_001193532	RAB42
NM_001278324	TROAP
NM_001100620	TROAP
NM_201612	IKBIP
NM_001098824	TMEM91
NM_001242790	BRF1
NM_001098825	TMEM91
NM_206832	TMIGD1
NM_001098822	TMEM91
NM_001319942	TMIGD1
NM_001098823	TMEM91
NM_004552	NDUFS5
NM_013355	PKN3
NM_001184979	NDUFS5
NM_000095	COMP
NM_004558	NRTN
NM_001320181	DDX59
NM_030590	MATN4
NM_139266	STAT1
NM_003833	MATN4
NM_030592	MATN4
NM_001042575	TMPRSS7
NM_022072	NSUN3
NM_001191014	GSTO2
NM_183239	GSTO2
NM_001191015	GSTO2
NM_001037968	ALAS2
NM_001244937	MST1R
NM_001207026	POU2F2
NM_001287511	PPCS
NM_000032	ALAS2
NM_001037967	ALAS2
NM_032773	LRCH3
NM_178181	CDCP1
NM_001318913	MST1R
NM_002447	MST1R
NM_183356	ASNS
NM_001178077	ASNS
NM_001178076	ASNS
NM_001178075	ASNS
NM_002799	PSMB7
NM_133436	ASNS
NM_001673	ASNS
NM_001256293	KRT8
NM_001269043	CTCFL
NM_001256282	KRT8
NM_002273	KRT8
NM_023928	AACS
NM_001319840	AACS
NM_145249	IFI27L1
NM_206949	IFI27L1
NM_145282	SLC25A48
NM_052853	ADCK2
NM_001059	TACR3
NM_000858	GUK1
NM_133484	TANK
NM_001031618	SPDYE2
NM_004183	BEST1
NM_001300786	BEST1
NM_001291296	KPTN
NM_001256725	USP39
NM_000937	POLR2A
NM_001136152	ALG1L2
NM_001300787	BEST1
NM_001166339	SPDYE2B
NM_007059	KPTN
NM_002377	MAS1
NM_018950	HLA-F
NM_001098478	HLA-F
NM_015392	NPDC1
NM_207340	ZDHHC24
NM_001283037	RTF2
NM_032592	ACCS
NM_001127219	ACCS
NM_005132	REC8
NM_001300886	RHOD
NM_001304947	KRBA2
NM_138817	SLC7A13
NM_213597	KRBA2
NM_022168	IFIH1
NM_001010857	LELP1
NM_002291	LAMB1
NM_002949	MRPL12
NM_001033714	NOP2
NM_025129	FUZ
NM_006170	NOP2
NM_000197	HSD17B3
NM_144717	IL20RB
NM_001258309	NOP2
NM_001258308	NOP2
NM_198998	AQP12A
NM_206891	DIP2A
NM_001102467	AQP12B
NM_053280	ODF3
NM_006072	CCL26
NM_144981	IMMP1L
NM_001031739	ASB9
NM_001012302	ANO9
NM_138778	DPH7
NM_018419	SOX18
NM_001204368	MGST2
NM_005125	CCS
NM_006274	CCL19
NM_001135031	GFI1B
NM_004550	NDUFS2
NM_004188	GFI1B
NM_001692	ATP6V1B1
NM_001105563	CCHCR1
NM_001130410	ACAA1
NM_001321848	COMMD4
NM_001321846	COMMD4
NM_001607	ACAA1
NM_001284379	COMMD4
NM_001321844	COMMD4
NM_001277200	CNIH4
NM_001284377	COMMD4
NM_019052	CCHCR1
NM_018965	TREM2
NM_001105564	CCHCR1
NM_001308021	METTL21A
NM_001321847	COMMD4
NM_001321845	COMMD4
NM_001284378	COMMD4
NM_017828	COMMD4
NM_006262	PRPH
NM_024952	DGLUCY
NM_001166105	TADA2A
NM_001102369	DGLUCY
NM_001286472	DGLUCY
NM_001102368	DGLUCY
NM_001286470	DGLUCY
NM_001102367	DGLUCY
NM_001488	TADA2A
NM_001102366	DGLUCY
NM_001286471	DGLUCY
NM_001037281	PARD6A
NM_001321281	TRPM4
NM_017636	TRPM4
NM_001321282	TRPM4
NM_001195227	TRPM4
NM_016948	PARD6A
NM_001321285	TRPM4
NM_001321283	TRPM4
NM_001160333	NFASC
NM_001005389	NFASC
NM_001077594	EXOC3L4
NM_001146082	MBOAT7
NM_018380	DDX28
NM_001012425	C1orf146
NM_001001877	HSFY2
NM_152584	HSFY1
NM_138634	MSMB
NM_003757	EIF3I
NM_001318383	CIDEA
NM_146387	MRPL4
NM_001136019	FCGRT
NM_024515	WDR25
NM_001271765	SLC16A5
NM_001279	CIDEA
NM_175617	MT1E
NM_001258206	VAV1
NM_001971	CELA1
NM_004695	SLC16A5
NM_005980	S100P
NM_001161476	WDR25
NM_015956	MRPL4
NM_181509	MAP1LC3A
NM_002722	PPY
NM_005092	TNFSF18
NM_014008	CCDC22
NM_139282	RHOXF1
NM_001319209	PPY
NM_001099274	TINF2
NM_002457	MUC2
NM_002217	ITIH3
NM_016086	STYXL1
NM_004107	FCGRT
NM_001135751	DERL3
NM_001317787	STYXL1
NM_001317789	STYXL1
NM_001317785	STYXL1
NM_001317786	STYXL1
NM_022163	MRPL46
NM_013363	PCOLCE2
NM_001308123	ZNF24
NM_001271763	DUS2
NM_017803	DUS2
NM_001321617	CALY
NM_002889	RARRES2
NM_001281988	SPOCD1
NM_199247	CACNB1
NM_006207	PDGFRL
NM_003910	BUD31
NM_001281987	SPOCD1
NM_032520	GNPTG
NM_144569	SPOCD1
NM_199248	CACNB1
NM_001008749	RAB19
NM_001318755	TMEM25
NM_001040021	CD14
NM_001174104	CD14
NM_000591	CD14
NM_001174105	CD14
NM_001003805	DMAC2L
NM_181537	KRT27
NM_002263	KIFC1
NM_001098802	CEP78
NM_032171	CEP78
NM_003707	RUVBL1
NM_001256917	C16orf95
NM_001195125	C16orf95
NM_001195124	C16orf95
NM_147152	ITSN2
NM_181621	KRTAP13-2
NM_001305204	ZFP90
NM_021826	FASTKD5
NM_000157	GBA
NM_172115	CAMK2D
NM_170699	GPBAR1
NM_172129	CAMK2D
NM_001321950	GPBAR1
NM_001077191	GPBAR1
NM_172114	CAMK2D
NM_001077194	GPBAR1
NM_016044	FAHD2A
NM_001320848	FAHD2B
NM_016379	VCX3A
NM_006844	ILVBL
NM_013452	VCX
NM_199336	FAHD2B
NM_206873	PPP1CA
NM_003841	TNFRSF10C
NM_001001888	VCX3B
NM_153339	PUSL1
NM_002378	MATK
NM_139355	MATK
NM_002708	PPP1CA
NM_000407	GP1BB
NM_001308353	RAMP1
NM_139354	MATK
NM_021801	MMP26
NM_148966	TNFRSF25
NM_016437	TUBG2
NM_001320509	TUBG2
NM_198559	CATIP
NM_007183	PKP3
NM_001005619	ITGB4
NM_001005731	ITGB4
NM_001303029	PKP3
NM_001321123	ITGB4
NM_001320865	CATIP
NM_001145527	EHMT1
NM_176096	CDK5RAP3
NM_001278216	CDK5RAP3
NM_001278217	CDK5RAP3
NM_016246	HSD17B14
NM_001320651	U2AF1L5
NM_015727	TACR1
NM_001145128	AK9
NM_001320648	U2AF1L5
NM_001320650	U2AF1L5
NM_006758	U2AF1
NM_002288	LAIR2
NM_001025204	U2AF1
NM_021270	LAIR2
NM_020999	NEUROG3
NM_152236	GAS2L1
NM_006478	GAS2L1
NM_016583	BPIFA1
NM_001145307	LRTOMT
NM_203444	ABCB9
NM_001311	CRIP1
NM_004942	DEFB4A
NM_001253725	KREMEN2
NM_012276	LILRA4
NM_001002027	ATP5MC1
NM_014272	ADAMTS7
NM_001849	COL6A2
NM_172229	KREMEN2
NM_024507	KREMEN2
NM_001253726	KREMEN2
NM_005175	ATP5MC1
NM_006993	NPM3
NM_001271862	PNLDC1
NM_152631	FAM47B
NM_173516	PNLDC1
NM_152331	ACOT4
NM_001271643	THADA
NM_012265	RHBDD3
NM_001320878	SULT1C3
NM_001015038	PAGE2B
NM_033284	TBL1Y
NM_134258	TBL1Y
NM_032579	RETNLB
NM_005332	HBZ
NM_134259	TBL1Y
NM_207339	PAGE2
NM_004564	GATB
NM_001130925	ERVW-1
NM_153813	ZFPM1
NM_014590	ERVW-1
NM_018142	INTS10
NM_001190487	MTRNR2L6
NM_017746	TEX10
NM_001161584	TEX10
NM_175605	IFT88
NM_004547	NDUFB4
NM_001318493	IFT88
NM_001318491	IFT88
NM_006531	IFT88
NM_021958	HLX
NM_013299	SAC3D1
NM_001898	CST1
NM_145292	GALNTL5
NM_001324138	ZBTB17
NM_001277126	NLRP12
NM_001287603	ZBTB17
NM_001293171	HOTS
NM_003443	ZBTB17
NM_001288963	TRIP10
NM_001324137	ZBTB17
NM_001287604	ZBTB17
NM_144687	NLRP12
NM_001277129	NLRP12
NM_001288954	IFI27
NM_001288960	IFI27
NM_001317815	TRIM74
NM_005532	IFI27
NM_001288957	IFI27
NM_001288995	IFI27
NM_001288958	IFI27
NM_198924	TRIM73
NM_198853	TRIM74
NM_024555	FBXL6
NM_012162	FBXL6
NM_001195831	CFAP57
NM_001093728	TCP11
NM_004553	NDUFS6
NM_006215	SERPINA4
NM_001289033	SERPINA4
NM_172201	KCNE2
NM_001281482	ARFGAP1
NM_001289032	SERPINA4
NM_021019	MYL6
NM_017823	DUSP23
NM_030754	SAA2
NM_001280800	GTF2I
NM_201594	SH2D6
NM_001319658	DUSP23
NM_001199327	FPGT-TNNI3K
NM_001319659	DUSP23
NM_017589	BTG4
NM_001167574	UPK3A
NM_133262	ATP6V1G3
NM_006953	UPK3A
NM_001320218	ATP6V1G3
NM_001289163	DRC7
NM_032269	DRC7
NM_001289162	DRC7
NM_001171812	GBA
NM_206965	FTCD
NM_001005741	GBA
NM_001012984	C16orf86
NM_001005742	GBA
NM_001171811	GBA
NM_003446	ZNF157
NM_019105	TNXB
NM_032470	TNXB
NM_003864	SAP30
NM_001199662	PMF1-BGLAP
NM_012168	FBXO2
NM_001199664	PMF1-BGLAP
NM_001042600	MAP4K1
NM_025262	LY6G5C
NM_001243079	PLK5
NM_199194	BABAM2
NM_199191	BABAM2
NM_001261840	BABAM2
NM_001080452	GPR108
NM_004899	BABAM2
NM_001282506	MUC20
NM_152285	ARRDC1
NM_001317968	ARRDC1
NM_004769	ASIC3
NM_173853	KRTCAP3
NM_022360	EDDM3B
NM_176813	AGR3
NM_032546	TRIM54
NM_001317958	AK8
NM_001161586	ME3
NM_006680	ME3
NM_001317959	AK8
NM_203425	C17orf82
NM_153253	SIPA1
NM_187841	TRIM54
NM_175619	ZAR1
NM_001014811	ME3
NM_152572	AK8
NM_033163	FGF8
NM_001206389	FGF8
NM_001136006	GART
NM_033165	FGF8
NM_001136005	GART
NM_033164	FGF8
NM_006119	FGF8
NM_000819	GART
NM_004387	NKX2-5
NM_017547	FOXRED1
NM_014441	SIGLEC9
NM_024526	EPS8L3
NM_024603	BEND5
NM_015354	NUP188
NM_001288745	CMTM5
NM_139053	EPS8L3
NM_133181	EPS8L3
NM_138460	CMTM5
NM_001319952	EPS8L3
NM_001288744	CMTM5
NM_001288746	CMTM5
NM_001037288	CMTM5
NM_030765	B3GNT4
NM_000820	GAS6
NM_001291943	C3orf14
NM_001199051	LEMD1
NM_001199050	LEMD1
NM_080831	DEFB129
NM_005428	VAV1
NM_174928	EEF1AKMT1
NM_001318939	EEF1AKMT1
NM_001258207	VAV1
NM_153448	ESX1
NM_001013258	ZNF789
NM_001135585	SLC2A5
NM_174919	ARHGAP27
NM_001836	CMA1
NM_001099851	PRAMEF17
NM_198455	SSPO
